,Unnamed: 0,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE
259,259,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_left_hander.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebdffb0>,left hander,-18.807864833570505
260,260,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_go_right.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe0030>,a right,-17.235870114565515
261,261,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_forward.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe0070>,had,-17.44855100370192
262,262,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_right_left.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe00b0>,but lest,-18.37685437940994
263,263,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_grith.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe00f0>,girt,-19.03065889762655
264,264,write,0,write,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_write.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe0130>,right,-17.847962999070116
265,265,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_your_word.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe0170>,your word,-17.0899450023263
266,266,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_do_a_barrel_roll.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe01b0>,do thereon,-0.11585401616468971
267,267,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_go_forward.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe01f0>,go forward,-12.14564430209061
268,268,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_drive_ahead.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe0230>,braehead,-9.899641804841735
269,269,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36/6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36_bad_word.wav,6ad807d1-3178-4dc4-8100-1a9c155eebee_2020-08-20_11-00-36,30-33,german,female,<Swig Object of type 'Metadata *' at 0x17ebe0270>,bad words,-12.617269028743145
270,270,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/1cf6ddf4-d244-41f2-9a1e-d7c391ac3f99_2020-08-20_08-44-14/1cf6ddf4-d244-41f2-9a1e-d7c391ac3f99_2020-08-20_08-44-14_don_t_go_forward.wav,1cf6ddf4-d244-41f2-9a1e-d7c391ac3f99_2020-08-20_08-44-14,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe02b0>,to go forward,-10.80214306703111
271,271,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/1cf6ddf4-d244-41f2-9a1e-d7c391ac3f99_2020-08-20_08-44-14/1cf6ddf4-d244-41f2-9a1e-d7c391ac3f99_2020-08-20_08-44-14_forwardness.wav,1cf6ddf4-d244-41f2-9a1e-d7c391ac3f99_2020-08-20_08-44-14,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe02f0>,i,-6.774855175550844
272,272,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_leftmost.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0330>,left most,-28.984192442325877
273,273,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_backward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0370>,dick what,-16.030536499481563
274,274,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_don_t_go_backward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe03b0>,don't go by road,-12.080410814342642
275,275,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_left.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe03f0>,muller,-5.497736182528655
276,276,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_wright.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0430>,right,-15.680430555069872
277,277,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_don_t_go_forward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0470>,don't go forward,-10.364340389445466
278,278,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_back.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe04b0>,go back,-11.15717087818874
279,279,straightforward,0,straightforward,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_straightforward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe04f0>,straight forward,-6.678964076489713
280,280,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_turn_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0530>,the aneroid,-3.9651423098868364
281,281,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_scan_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0570>,stannard,-2.9656276902907734
282,282,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_don_t_go_left.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe05b0>,don't go if,-18.99027418830312
283,283,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_stop.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe05f0>,stop,-15.005517194672048
284,284,go_left,1,go left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_left.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0630>,go lest,-21.22917437025535
285,285,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_backward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0670>,go back go,-15.875938462720889
286,286,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_bad_word.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe06b0>,but we,-10.41049194891449
287,287,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_air_fright.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe06f0>,her word,-8.548052813961132
288,288,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0730>,white,-16.235660931460934
289,289,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_right_away.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0770>,ride a,-20.915670840150597
290,290,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_do_a_barrel_roll.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe07b0>,they were baron,-4.5749861622605295
291,291,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_manufactured.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe07f0>,men affected,-12.457345096120605
292,292,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0830>,try it,-6.003963461117543
293,293,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_placard.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0870>,pocket,-7.620879611459188
294,294,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_right_hander.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe08b0>,water,-2.577891639443994
295,295,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe08f0>,go at,-18.820280057552054
296,296,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_grith.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0930>,this,-9.55507539133778
297,297,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_turn_left.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0970>,turnest,-15.82560741951032
298,298,write,0,write,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_write.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe09b0>,it,-9.279173796559974
299,299,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_backwardness.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe09f0>,begone,0.25913087758261355
300,300,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_left_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0a30>,left right,-17.427764456312552
301,301,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_forwardness.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0a70>,forwardness,-18.13886581743246
302,302,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_scan_left.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0ab0>,skindler,-22.657101670542474
303,303,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_backward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0af0>,twice begad,-15.586027249777729
304,304,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_right.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0b30>,move wide,-27.182260305500776
305,305,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_theft.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0b70>,sift,-20.846113473016388
306,306,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_forward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0bb0>,forward,-17.138257651218623
307,307,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_backward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0bf0>,more big word,-18.81215348281085
308,308,drawback,0,drawback,1,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drawback.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0c30>,alick,-6.337179099951683
309,309,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_forward.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0c70>,move forward,-15.846584128212626
310,310,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_felt.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0cb0>,it,-7.748117869283362
311,311,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_on.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0cf0>,gone,-12.064402653040638
312,312,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_right_left.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0d30>,why left,-18.501829838420292
313,313,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_clefting.wav,d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10,42-45,german,male,<Swig Object of type 'Metadata *' at 0x17ebe0d70>,lifting,-17.24274918420599
