,Unnamed: 0,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE
291,291,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_manufactured.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec3f0>,men affected,-12.457345096120605
292,292,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec430>,try it,-6.003963461117543
293,293,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_placard.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec470>,pocket,-7.620879611459188
294,294,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_right_hander.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec4b0>,water,-2.577891639443994
295,295,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec4f0>,go at,-18.820280057552054
296,296,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_grith.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec530>,this,-9.55507539133778
297,297,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_turn_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec570>,turnest,-15.82560741951032
298,298,write,0,write,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_write.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec5b0>,it,-9.279173796559974
299,299,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_backwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec5f0>,begone,0.25913087758261355
300,300,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_left_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec630>,left right,-17.427764456312552
301,301,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_forwardness.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec670>,forwardness,-18.13886581743246
302,302,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_scan_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec6b0>,skindler,-22.657101670542474
303,303,drive_backward,1,drive backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec6f0>,twice begad,-15.586027249777729
304,304,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec730>,move wide,-27.182260305500776
305,305,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_theft.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec770>,sift,-20.846113473016388
306,306,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec7b0>,forward,-17.138257651218623
307,307,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec7f0>,more big word,-18.81215348281085
308,308,drawback,0,drawback,1,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drawback.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec830>,alick,-6.337179099951683
309,309,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_move_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec870>,move forward,-15.846584128212626
310,310,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_felt.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec8b0>,it,-7.748117869283362
311,311,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_on.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec8f0>,gone,-12.064402653040638
312,312,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_right_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec930>,why left,-18.501829838420292
313,313,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_clefting.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec970>,lifting,-17.24274918420599
314,314,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_ahead.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec9b0>,two for had,-26.603794629871373
315,315,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_don_t_go_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ec9f0>,don't go at,-21.329193938910244
316,316,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_rightmost.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852eca30>,like most,-13.996159431388996
317,317,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852eca70>,twice left,-20.168341290768723
318,318,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_byte.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecab0>,but,-16.363057829922248
319,319,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecaf0>,the left,-17.593162139407376
320,320,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecb30>,flight,-15.341182367142757
321,321,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecb70>,golly,-13.493665871486435
322,322,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_drive_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecbb0>,i forbore,-3.235833641527062
323,323,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_left_hander.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecbf0>,left them,-15.76568786577381
324,324,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_go_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecc30>,go forward,-14.458224410733187
325,325,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10/d86b6cc4-b457-4b54-b13e-c4b207501f42_2020-08-29_18-53-10_your_word.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecc70>,you are bored,-11.70149600339883
326,326,go_backward,1,go backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_go_backward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852eccb0>,to backwood,-23.470795110018415
327,327,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_right_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852eccf0>,radway,-11.444757518708371
328,328,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_stop.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecd30>,stop,-15.807576368256033
329,329,air_fright,0,air fright,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_air_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecd70>,a right,-13.927504769564294
330,330,go_on,1,go on,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_go_on.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecdb0>,go on,-15.953069290972564
331,331,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_fright.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecdf0>,fright,-13.447751394669595
332,332,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_clefting.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ece30>,clasping,-19.60593216481967
333,333,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_move_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ece70>,move left,-25.673652257361546
334,334,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_drive_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852eceb0>,drive right,-20.45414826450397
335,335,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_go_away.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecef0>,in galway,-12.027761048356936
336,336,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_don_t_go_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecf30>,don't be less,-17.89665928943652
337,337,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_turn_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecf70>,turnest,-21.797400594253972
338,338,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_move_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ecfb0>,for,-13.154664737568567
339,339,drawback,0,drawback,1,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_drawback.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed030>,drawback,-15.418992114250969
340,340,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_forward.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed070>,forward,-17.38253989685461
341,341,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_scan_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed0b0>,scan rocks,-25.439466786361265
342,342,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_turn_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed0f0>,turn right,-20.070525941110134
343,343,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_theft.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed130>,set,-15.726343998700926
344,344,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_placard.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed170>,placard,-19.09219615711514
345,345,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_right.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed1b0>,right,-17.816119336808153
346,346,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26/8d154a3e-033e-45cc-be81-2e9bc444317f_2020-08-19_20-11-26_drive_left.wav,67088833-d730-45ad-b54d-cd27254d6022_2020-08-21_08-31-15,34-37,german,male,<Swig Object of type 'Metadata *' at 0x1852ed1f0>,drive left,-22.580606098334485
