,Unnamed: 0,Unnamed: 0.1,ID,EXPECTED_RESULT,EXPECTED_TEXT,IDEA,TYPE,PATH,UUID,AGE_RANGE,FIRST_LANGUAGE,GENDER,TRANSCRIPTION,TRANSCRIPTION_STRING,TRANS_CONFIDENCE,RESULT
415,415,415,drive_right,1,drive right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_drive_right.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2770>,try for i,-26.323160701052302,0
416,416,416,forward,1,forward,5,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_forward.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe27b0>,from what,-17.651054086854902,0
417,417,417,clefting,0,clefting,2,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_clefting.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe27f0>,lifting,-18.556352585390073,0
418,418,418,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_don_t_go_right.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2830>,don't go right,-16.05917379860999,1
419,419,419,fright,0,fright,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_fright.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2870>,cried,-12.183704103221512,0
420,420,420,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_wright.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe28b0>,right,-14.262605333054493,0
421,421,421,don_t_go_forward,0,don't go forward,6,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_don_t_go_forward.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe28f0>,don't come forward,-10.55879506654516,0
422,422,422,forwardness,0,forwardness,7,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_forwardness.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2930>,for tennis,-7.411374414766271,0
423,423,423,go_forward,1,go forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_go_forward.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2970>,go forward,-14.013928527554475,1
424,424,424,go_left,1,go left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_go_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe29b0>,gone,-12.171754909815538,0
425,425,425,placard,0,placard,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_placard.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe29f0>,in a,-16.632478218386673,0
426,426,426,byte,0,byte,8,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_byte.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2a30>,by,-18.27128739743965,0
427,427,427,left,1,left,5,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2a70>,the,-17.794565266235413,0
428,428,428,right_left,0,right left,0,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_right_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2ab0>,bridle,-12.694550717396309,0
429,429,429,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_leftmost.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2af0>,the ,-10.130758231742924,0
430,430,430,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_backward.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2b30>,that word,-8.523335278119543,0
431,431,431,turn_left,1,turn left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_turn_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2b70>,to,-15.514410398072247,0
432,432,432,drive_left,1,drive left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_drive_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2bb0>,drive,-12.310794042013708,0
433,433,433,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_don_t_go_backward.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2bf0>,don't come ,-5.705129937935404,0
434,434,434,felt,0,felt,1,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_felt.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2c30>,for,-13.166185123310756,0
435,435,435,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_drive_ahead.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2c70>,cried,-4.127120221843338,0
436,436,436,go_right,1,go right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_go_right.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2cb0>,go right,-18.820065999734762,1
437,437,437,right,1,right,5,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_right.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2cf0>,right,-17.01048531504912,1
438,438,438,manufactured,0,manufactured,8,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_manufactured.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2d30>,i think i,-6.992070907453325,0
439,439,439,move_left,1,move left,3,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_move_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2d70>,ole,-9.50450527327349,0
441,441,441,left_right,0,left right,0,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_left_right.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2df0>,the right,-7.31122866807749,0
442,442,442,grith,0,girth,1,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_grith.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2e30>,you're as,-21.375302899756328,0
443,443,443,do_a_barrel_roll,1,do a barrel roll,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_do_a_barrel_roll.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2e70>,to have been,-3.459284512936094,0
444,444,444,backwardness,0,backwardness,7,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_backwardness.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2eb0>,bank rode,-22.263370085316662,0
445,445,445,go_back,1,go back,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_go_back.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2ef0>,to be,-13.08007292174495,0
446,446,446,don_t_go_left,0,don't go left,6,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_don_t_go_left.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2f30>,and codes,-8.710540899472022,0
447,447,447,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_bad_word.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2f70>,bedad,-8.975911175735142,0
448,448,448,move_right,1,move right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_move_right.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe2fb0>,to right,-15.05952151681981,0
449,449,449,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_left_hander.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe3030>,the hand,-9.902656746369908,0
450,450,450,right_hander,0,right-hander,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24/d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24_right_hander.wav,d17e8d02-db1f-4c83-9e0d-719d2a50721a_2020-08-20_21-01-24,18-21,german,male,<Swig Object of type 'Metadata *' at 0x17ebe3070>,right here,-3.030919451219006,0
452,452,452,backward,1,backward,5,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_backward.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe30f0>,beg word,-26.772716122156282,0
453,453,453,leftmost,0,leftmost,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_leftmost.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3130>,left most,-26.963708471683788,0
454,454,454,rightmost,0,rightmost,4,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_rightmost.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3170>,right most,-25.65515755123184,0
455,455,455,theft,0,theft,8,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_theft.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe31b0>,first,-14.82117932470736,0
456,456,456,drive_ahead,0,drive ahead,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_drive_ahead.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe31f0>,drive ahead,-10.040247580902962,1
457,457,457,wright,0,wright,2,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_wright.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3230>,right,-18.137318277085253,0
458,458,458,go_away,1,go away,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_go_away.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3270>,go away,-16.304791177243693,1
459,459,459,turn_right,0,turn right,3,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_turn_right.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe32b0>,turn right,-18.55803662226248,1
460,460,460,don_t_go_right,0,don't go right,6,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_don_t_go_right.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe32f0>,don guide,-17.96676452947856,0
461,461,461,don_t_go_backward,0,don't go backward,6,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_don_t_go_backward.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3330>,don't go backward,-22.30637085868598,1
462,462,462,scan_right,0,scan right,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_scan_right.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3370>,skarlie,-6.207341585000826,0
463,463,463,your_word,0,your word,9,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_your_word.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe33b0>,no word,-12.778381381834775,0
464,464,464,left_hander,0,left-hander,4,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_left_hander.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe33f0>,left hander,-17.132667232252146,0
465,465,465,stop,1,stop,7,NEUTRAL,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_stop.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3430>,stop,-15.99296779434246,1
466,466,466,move_backward,1,move backward,3,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_move_backward.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3470>,move forward,-10.840438650917704,0
467,467,467,right_away,0,right away,7,RIGHT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_right_away.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe34b0>,ride away,-17.06516530718719,0
468,468,468,move_forward,1,move forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_move_forward.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe34f0>,move forward,-19.145423697304427,1
469,469,469,bad_word,0,bad word,9,BACKWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_bad_word.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3530>,bad word,-18.629330244879753,1
470,470,470,drive_forward,1,drive forward,3,FORWARD,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_drive_forward.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe3570>,drive forward,-17.19579318313373,1
471,471,471,scan_left,0,scan left,7,LEFT,/Users/Tobias/Desktop/Bachelorarbeit/Code/VoiceControll/Auswertung/data/soundfiles/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19/d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19_scan_left.wav,d31d243c-17cf-4680-bd53-620dc121a40d_2020-08-20_08-47-19,22-25,german,female,<Swig Object of type 'Metadata *' at 0x17ebe35b0>,skin left,-20.36411105748705,0
